,Unnamed: 0,State,District,Persons,Males,Females,Growth (1991 - 2001),Rural,Urban,Scheduled Caste population,Percentage - SC to total,Number of households,Household size (per household),Sex ratio (females per 1000 males),Sex ratio (0-6 years),Scheduled Tribe population,Percentage to total population (ST),Persons- literate,Males- Literate,Females- Literate,Persons- literacy rate,Males- Literatacy Rate,Females- Literacy Rate,Total Educated,Data without level,Below Primary,Primary,Middle,Matric/Higher Secondary/Diploma,Graduate and Above,0 - 4 years,5 - 14 years,15 - 59 years,60 years and above (Incl. A.N.S.),Total workers,Main workers,Marginal workers,Non-workers,SC#1 Name,SC#1 Population,SC#2 Name,SC#2 Population,SC#3 Name,SC#3 Population,Religeon#1 Name,Religeon#1 Population,Religeon#2 Name,Religeon#2 Population,Religeon#3 Name,Religeon#3 Population,ST#1 Name,ST#1 Population,ST#2 Name,ST#2 Population,ST#3 Name,ST#3 Population,Imp Town#1 Name,Imp Town#1 Population,Imp Town#2 Name,Imp Town#2 Population,Imp Town#3 Name,Imp Town#3 Population,Total Inhabited Villages,Drinking water facilities,Safe Drinking water,Electricity (Power Supply),Electricity (domestic),Electricity (Agriculture),Primary school,Middle schools,Secondary/Sr Secondary schools,College,Medical facility,Primary Health Centre,Primary Health Sub-Centre,"Post, telegraph and telephone facility",Bus services,Paved approach road,Mud approach road,Permanent House,Semi-permanent House,Temporary House
11,12,HP,"District Kinnaur (12), Himachal Pradesh (02)",78334.0,42173.0,36161.0,17.79,78334.0,-,7625.0,9.73,18641.0,4.0,857.0,979.0,56268.0,71.83,51913.0,31589.0,20324.0,75.2,84.3,64.4,51913.0,775.0,13424.0,14945.0,9158.0,11537.0,2069.0,6691.0,15631.0,48750.0,7262.0,47811.0,40313.0,7498.0,30523.0,1.Kori etc.,3335.0,2.Julaha etc.,1138.0,3.Chamar etc.,1130.0,1.Hindus,58021.0,2.Buddhists,19405.0,3.Christians,324.0,1.Kanaura etc.,55973.0,2.Bhot etc.,130.0,3.Jad etc.,74.0,No Urban Area,,,,,,234.0,196.0,188.0,232.0,160.0,6,158.0,76.0,60.0,1,77.0,17.0,32.0,150.0,90.0,78.0,138.0,48.9,45.1,5.9
12,13,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,14,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,16,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,17,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,18,HP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1,Maharashtra,"District Nandurbar * (01), Maharashtra (27)",1311709.0,663511.0,648198.0,23.21,1109036,202673,41412,3.16,245421.0,5.0,977.0,961.0,859574,65.53,603221.0,361333.0,241888.0,55.78,66.16,45.18,603221.0,27965.0,198188.0,147995.0,68675.0,131899.0,28499.0,160258.0,344858.0,710346.0,96247.0,610033.0,458321.0,151712.0,701676.0,1.Mahar etc.,31198.0,2.Bhambi etc.,5389.0,3.Mang etc.,1778.0,1.Hindus,1198481.0,2.Muslims,71215.0,3.Christians,17953.0,1.Bhil etc.,714127,2.Gamit etc.,61754,3.Kokna etc.,40848,1.Nandurbar (M Cl),94368.0,2.Shahade (M Cl),49696.0,3.Nawapur (M Cl),29979.0,935.0,932.0,895.0,778.0,295,198,920.0,217.0,160.0,4.0,259.0,47.0,128.0,299.0,679.0,614.0,261.0,18.0,64.4,17.6
1,2,Maharashtra,"District Dhule (02), Maharashtra (27)",1707947.0,878372.0,829575.0,16.01,1262062,445885,109102,6.39,324557.0,5.0,944.0,906.0,443564,25.97,1040837.0,606036.0,434801.0,71.65,81.4,61.39,1040837.0,33191.0,287710.0,272659.0,130236.0,256675.0,60362.0,178467.0,408578.0,960357.0,160545.0,737941.0,573496.0,164445.0,970006.0,1.Mahar etc.,77811.0,2.Bhambi etc.,18608.0,3.Mang etc.,7266.0,1.Hindus,1522895.0,2.Muslims,149466.0,3.Buddhists,14613.0,1.Bhil etc.,295266,2.Kokna etc.,89753,3.Koli Dhor etc.,21723,1.Dhule (M Cl),341755.0,2.Shirpur-Warwade (M Cl),61694.0,3.Dondaicha-Warwade(M Cl),42436.0,678.0,675.0,675.0,673.0,365,356,669.0,328.0,289.0,10.0,276.0,40.0,120.0,384.0,596.0,539.0,138.0,25.0,31.4,43.5
2,3,Maharashtra,"District Jalgaon (03), Maharashtra (27)",3682690.0,1905493.0,1777197.0,15.44,2629896,1052794,286777,7.79,732767.0,5.0,933.0,880.0,435951,11.84,2381376.0,1396860.0,984516.0,75.43,85.91,64.3,2381376.0,45138.0,672889.0,650949.0,329660.0,563675.0,119062.0,362067.0,855524.0,2103419.0,361680.0,1563983.0,1300086.0,263897.0,2118707.0,1.Mahar etc.,186159.0,2.Bhambi etc.,50837.0,3.Mang etc.,26377.0,1.Hindus,3049368.0,2.Muslims,455288.0,3.Buddhists,126136.0,1.Bhil etc.,251643,2.Koli Dhor etc.,126911,3.Pardhi etc.,16849,1.Jalgaon (M Cl),368618.0,2.Bhusawal (M Cl),172372.0,3.Amalner (M Cl),91490.0,1491.0,1491.0,1491.0,1486.0,-,-,1470.0,663.0,442.0,11.0,934.0,74.0,380.0,1425.0,1428.0,1376.0,115.0,34.8,34.2,30.9
3,4,Maharashtra,"District Buldana (04), Maharashtra (27)",2232480.0,1147403.0,1085077.0,18.03,1759097,473383,241623,10.82,445634.0,5.0,946.0,908.0,115156,5.16,1433889.0,842410.0,591479.0,75.78,86.93,64.07,1433889.0,26020.0,490339.0,381863.0,203864.0,275600.0,56203.0,235068.0,541154.0,1233279.0,222979.0,1016015.0,908797.0,107218.0,1216465.0,1.Mahar etc.,125443.0,2.Mang etc.,61780.0,3.Bhambi etc.,41024.0,1.Hindus,1622192.0,2.Buddhists,306503.0,3.Muslims,285387.0,1.Koli Mahadev etc.,33067,2.Bhil etc.,24605,3.Pardhi etc.,16428,1.Khamgaon (M Cl),88687.0,2.Buldana (M Cl),62972.0,3.Malkapur (M Cl),61012.0,1297.0,1289.0,1286.0,1263.0,15,30,1194.0,618.0,230.0,4.0,379.0,19.0,30.0,677.0,846.0,1012.0,273.0,36.2,57.5,6.3
4,5,Maharashtra,"District Akola (05), Maharashtra (27)",1630239.0,841253.0,788986.0,20.51,1002742,627497,168447,10.33,319947.0,5.0,938.0,933.0,100088,6.14,1135245.0,639483.0,495762.0,81.41,88.91,73.43,1135245.0,18448.0,326724.0,280039.0,177990.0,268309.0,63735.0,165797.0,374393.0,935557.0,154492.0,648243.0,582264.0,65979.0,981996.0,1.Mahar etc.,94586.0,2.Mang etc.,38133.0,3.Bhambi etc.,20347.0,1.Hindus,1024080.0,2.Muslims,296272.0,3.Buddhists,293184.0,1.Koli Mahadev etc.,22656,2.Andh,19085,3.Pardhi etc.,17578,1.Akola (M Cl),400520.0,2.Akot (M Cl),80726.0,3.Balapur (M Cl),39502.0,862.0,851.0,850.0,840.0,179,123,786.0,374.0,242.0,15.0,212.0,7.0,30.0,277.0,530.0,736.0,126.0,41.8,55.2,2.9
5,6,Maharashtra,"District Washim * (06), Maharashtra (27)",1020216.0,526094.0,494122.0,18.25,841771,178445,162663,15.94,200958.0,5.0,939.0,917.0,70987,6.96,630763.0,377978.0,252785.0,73.37,85.44,60.57,630763.0,10253.0,214413.0,169377.0,82710.0,129753.0,24256.0,111972.0,249919.0,556640.0,101685.0,455332.0,395651.0,59681.0,564884.0,1.Mahar etc.,105956.0,2.Mang etc.,37398.0,3.Bhambi etc.,8603.0,1.Hindus,746841.0,2.Buddhists,150580.0,3.Muslims,111863.0,1.Andh,51785,2.Koli Mahadev etc.,5019,3.Gond Rajgond etc.,3851,1.Washim (M Cl),62956.0,2.Karanja (M Cl),60158.0,3.Mangrulpir (M Cl),27815.0,702.0,697.0,695.0,687.0,380,371,666.0,304.0,183.0,7.0,292.0,9.0,52.0,294.0,507.0,593.0,102.0,33.8,63.0,3.1
6,7,Maharashtra,"District Amravati (07), Maharashtra (27)",2607160.0,1345614.0,1261546.0,18.45,1707581,899579,446623,17.13,526230.0,5.0,938.0,941.0,356533,13.68,1856549.0,1032546.0,824003.0,82.54,88.91,75.73,1856549.0,34341.0,537635.0,433284.0,305648.0,431104.0,114536.0,252428.0,575750.0,1513117.0,265865.0,1095622.0,908363.0,187259.0,1511538.0,1.Mahar etc.,337659.0,2.Mang etc.,44841.0,3.Bhambi etc.,21068.0,1.Hindus,1883148.0,2.Buddhists,350403.0,3.Muslims,347250.0,1.Korku etc.,193199,2.Gond Rajgond etc.,95363,3.Pardhi etc.,20568,1.Amravati (M Corp.),549510.0,2.Achalpur (M Cl),107316.0,3.Anjangaon (M Cl),51170.0,1679.0,1646.0,1646.0,1629.0,302,273,1444.0,675.0,379.0,13.0,705.0,61.0,180.0,888.0,981.0,1475.0,200.0,32.2,65.2,2.6
7,8,Maharashtra,"District Wardha (08), Maharashtra (27)",1236736.0,638990.0,597746.0,15.3,911695,325041,158630,12.83,270502.0,5.0,935.0,928.0,154415,12.49,865556.0,486736.0,378820.0,80.06,87.18,72.45,865556.0,13691.0,235556.0,184139.0,152341.0,227660.0,52169.0,109409.0,249944.0,740886.0,136497.0,550351.0,431330.0,119021.0,686385.0,1.Mahar etc.,119988.0,2.Mang etc.,18731.0,3.Bhambi etc.,9823.0,1.Hindus,1006235.0,2.Buddhists,169579.0,3.Muslims,47605.0,1.Gond Rajgond etc.,115448,2.Halba etc.,12366,3.Pardhan etc.,8307,1.Wardha (M Cl),111118.0,2.Hinganghat (M Cl),92342.0,3.Arvi (M Cl),40575.0,1004.0,998.0,998.0,998.0,248,334,842.0,362.0,201.0,19.0,392.0,26.0,149.0,735.0,697.0,768.0,235.0,38.1,59.3,2.6
8,9,Maharashtra,"District Nagpur (09), Maharashtra (27)",4067637.0,2105314.0,1962323.0,23.25,1453886,2613751,696461,17.12,838599.0,5.0,932.0,941.0,444441,10.93,2976205.0,1654342.0,1321863.0,84.03,90.18,77.42,2976205.0,40132.0,714181.0,593659.0,555120.0,780536.0,292546.0,370859.0,849592.0,2504671.0,342515.0,1538349.0,1283079.0,255270.0,2529288.0,1.Mahar etc.,547077.0,2.Bhambi etc.,67106.0,3.Mang etc.,32129.0,1.Hindus,3090588.0,2.Buddhists,589218.0,3.Muslims,296709.0,1.Gond Rajgond etc.,257119,2.Halba etc.,147530,3.Thakur etc.,18537,1.Nagpur (M Corp.),2052066.0,2.Kamptee (M Cl),84344.0,3.Umred (M Cl),49577.0,1628.0,1621.0,1621.0,1616.0,598,649,1419.0,594.0,273.0,14.0,161.0,27.0,20.0,726.0,869.0,1443.0,185.0,53.7,42.9,3.4
9,10,Maharashtra,"District Bhandara (10), Maharashtra (27)",1136146.0,573445.0,562701.0,11.2,960418,175728,201949,17.77,244531.0,5.0,981.0,956.0,97718,8.6,770662.0,440122.0,330540.0,78.47,88.97,67.82,770662.0,7957.0,236573.0,158182.0,156083.0,172183.0,39684.0,108444.0,239337.0,688186.0,100179.0,536885.0,365464.0,171421.0,599261.0,1.Mahar etc.,180113.0,2.Bhambi etc.,12473.0,3.Mang etc.,2668.0,1.Hindus,953507.0,2.Buddhists,144541.0,3.Muslims,23324.0,1.Gond Rajgond etc.,69986,2.Halba etc.,22994,3.Binjhwar,1964,1.Bhandara (M Cl),85213.0,2.Tumsar (M Cl),42021.0,3.Pauni (M Cl),22587.0,778.0,772.0,772.0,774.0,191,41,716.0,313.0,219.0,9.0,442.0,32.0,188.0,503.0,453.0,415.0,361.0,34.0,63.9,2.1
10,11,Maharashtra,"District Gondiya * (11), Maharashtra (27)",1200707.0,598834.0,601873.0,10.49,1057276,143431,167699,13.97,249720.0,5.0,1005.0,958.0,196455,16.36,808414.0,458266.0,350148.0,78.52,89.61,67.58,808414.0,11074.0,275016.0,185713.0,143438.0,162514.0,30658.0,119040.0,264544.0,718483.0,98640.0,579596.0,391890.0,187706.0,621111.0,1.Mahar etc.,144538.0,2.Bhambi etc.,13369.0,3.Holaya etc.,2969.0,1.Hindus,1041802.0,2.Buddhists,119618.0,3.Muslims,21980.0,1.Gond Rajgond etc.,127719,2.Halba etc.,52403,3.Kawar etc.,7766,1.Gondiya (M Cl),120902.0,2.Tirora (M Cl),22529.0,,,893.0,891.0,891.0,884.0,214,53,832.0,418.0,213.0,6.0,527.0,39.0,231.0,560.0,486.0,443.0,448.0,16.8,81.1,2.0
11,12,Maharashtra,"District Gadchiroli (12), Maharashtra (27)",970294.0,491101.0,479193.0,23.25,903033,67261,108824,11.22,210362.0,5.0,976.0,965.0,371696,38.31,490121.0,296314.0,193807.0,60.1,71.86,48.07,490121.0,9945.0,172054.0,120709.0,80995.0,89838.0,16579.0,106047.0,231794.0,558297.0,74156.0,497104.0,336959.0,160145.0,473190.0,1.Mahar etc.,91509.0,2.Madgi,11519.0,3.Bhambi etc.,2516.0,1.Hindus,818640.0,2.Buddhists,78058.0,3.Others,44825.0,1.Gond Rajgond etc.,328502,2.Pardhan etc.,16678,3.Halba etc.,12435,1.Gadchiroli (M Cl),42468.0,2.Desaiganj (M Cl),24793.0,,,1521.0,1509.0,1503.0,1320.0,544,185,1279.0,392.0,175.0,11.0,369.0,37.0,79.0,199.0,505.0,1110.0,357.0,28.5,66.3,5.1
12,13,Maharashtra,"District Chandrapur (13), Maharashtra (27)",2071101.0,1062993.0,1008108.0,17.26,1406034,665067,296927,14.34,462632.0,4.0,948.0,939.0,375256,18.12,1311008.0,762137.0,548871.0,73.17,82.94,62.89,1311008.0,16585.0,374883.0,306002.0,241905.0,301614.0,70018.0,193930.0,452311.0,1249673.0,175187.0,930791.0,683029.0,247762.0,1140310.0,1.Mahar etc.,223873.0,2.Madgi,24804.0,3.Bhambi etc.,19702.0,1.Hindus,1680113.0,2.Buddhists,274067.0,3.Muslims,76050.0,1.Gond Rajgond etc.,295804,2.Pardhan etc.,43302,3.Halba etc.,18826,1.Chandrapur (M Cl),289450.0,2.Ballarpur (M Cl),89995.0,3.Bhadravati (M Cl),56903.0,1472.0,1462.0,1460.0,1444.0,807,632,1359.0,608.0,260.0,12.0,318.0,54.0,92.0,370.0,736.0,1349.0,117.0,43.6,52.5,3.9
13,14,Maharashtra,"District Yavatmal (14), Maharashtra (27)",2458271.0,1265681.0,1192590.0,18.46,2001060,457211,252802,10.28,518214.0,5.0,942.0,932.0,473370,19.26,1537777.0,903639.0,634138.0,73.62,84.09,62.52,1537777.0,32617.0,516171.0,383231.0,232990.0,303089.0,69675.0,256042.0,576557.0,1397113.0,228559.0,1118937.0,949453.0,169484.0,1339334.0,1.Mahar etc.,166745.0,2.Mang etc.,40074.0,3.Bhambi etc.,15991.0,1.Hindus,1999368.0,2.Buddhists,221793.0,3.Muslims,196909.0,1.Gond Rajgond etc.,172458,2.Andh,121138,3.Kolam etc.,93929,1.Yavatmal (M Cl),120676.0,2.Pusad (M Cl),67166.0,3.Wani (M Cl),52834.0,1856.0,1820.0,1818.0,1795.0,253,169,1729.0,783.0,319.0,14.0,723.0,59.0,364.0,513.0,1184.0,1455.0,363.0,32.4,64.5,3.1
14,15,Maharashtra,"District Nanded (15), Maharashtra (27)",2876259.0,1481358.0,1394901.0,23.08,2187195,689064,498196,17.32,527875.0,5.0,942.0,928.0,253596,8.82,1625685.0,992485.0,633200.0,67.77,80.44,54.35,1625685.0,71612.0,524856.0,416146.0,191069.0,330094.0,91908.0,322834.0,775152.0,1503051.0,275222.0,1202037.0,965087.0,236950.0,1674222.0,1.Mahar etc.,223209.0,2.Mang etc.,193571.0,3.Lingader,45985.0,1.Hindus,2162185.0,2.Muslims,385081.0,3.Buddhists,302161.0,1.Andh,67744,2.Koli Mahadev etc.,63771,3.Kolam etc.,51653,1.Nanded-Waghala (M Corp.),430733.0,2.Deglur (M Cl),48028.0,3.Dharmabad (M Cl),29951.0,1546.0,1538.0,1537.0,1531.0,2,1,1536.0,768.0,504.0,26.0,209.0,71.0,111.0,458.0,1141.0,1049.0,470.0,49.4,44.0,6.5
15,16,Maharashtra,"District Hingoli * (16), Maharashtra (27)",987160.0,505373.0,481787.0,19.76,833130,154030,100697,10.2,180695.0,5.0,953.0,926.0,86898,8.8,543309.0,337912.0,205397.0,66.25,80.71,51.17,543309.0,16402.0,205778.0,154660.0,67561.0,79787.0,19120.0,114337.0,260863.0,507637.0,104323.0,459978.0,412838.0,47140.0,527182.0,1.Mahar etc.,50770.0,2.Mang etc.,30199.0,3.Bhambi etc.,8452.0,1.Hindus,728893.0,2.Buddhists,147927.0,3.Muslims,103199.0,1.Andh,77486,2.Koli Mahadev etc.,3875,3.Pardhi etc.,1405,1.Hingoli (M Cl),69432.0,2.Basmath (M Cl),57365.0,3.Kalamnuri (M Cl),20632.0,672.0,659.0,658.0,657.0,12,14,650.0,301.0,103.0,6.0,171.0,37.0,55.0,187.0,426.0,545.0,127.0,39.5,54.9,5.6
16,17,Maharashtra,"District Parbhani (17), Maharashtra (27)",1527715.0,780191.0,747524.0,15.31,1042529,485186,152463,9.98,278702.0,5.0,958.0,922.0,35210,2.3,842536.0,516714.0,325822.0,66.07,79.63,52.02,842536.0,24517.0,294176.0,230416.0,107401.0,145218.0,40808.0,171802.0,408566.0,786399.0,160948.0,644752.0,559917.0,84835.0,882963.0,1.Mahar etc.,80539.0,2.Mang etc.,47865.0,3.Bhambi etc.,10510.0,1.Hindus,1121246.0,2.Muslims,243935.0,3.Buddhists,153231.0,1.Andh,12711,2.Koli Mahadev etc.,10279,3.Pardhi etc.,2241,1.Parbhani (M Cl),259329.0,2.Gangakhed (M Cl),40428.0,3.Sailu (M Cl),39851.0,830.0,830.0,830.0,824.0,12,2,821.0,387.0,145.0,2.0,386.0,33.0,104.0,293.0,587.0,824.0,6.0,47.5,48.0,4.3
17,18,Maharashtra,"District Jalna (18), Maharashtra (27)",1612980.0,826903.0,786077.0,18.17,1305115,307865,181017,11.22,303886.0,5.0,951.0,903.0,32103,1.99,870399.0,545730.0,324669.0,64.4,79.14,49.04,870399.0,24794.0,324877.0,249322.0,106869.0,135386.0,29151.0,178918.0,427445.0,832728.0,173889.0,716900.0,611998.0,104902.0,896080.0,1.Mahar etc.,98200.0,2.Mang etc.,56804.0,3.Bhambi etc.,20164.0,1.Hindus,1255041.0,2.Muslims,211531.0,3.Buddhists,121033.0,1.Bhil etc.,8840,2.Koli Malhar,7352,3.Koli Mahadev etc.,6499,1.Jalna (M Cl),235795.0,2.Partur (M Cl),29012.0,3.Ambad (M Cl),26108.0,963.0,963.0,963.0,959.0,117,133,952.0,497.0,158.0,4.0,380.0,42.0,109.0,362.0,637.0,848.0,113.0,37.2,50.4,12.4
18,19,Maharashtra,"District Aurangabad (19), Maharashtra (27)",2897013.0,1505363.0,1391650.0,31.93,1809863,1087150,376181,12.99,549898.0,5.0,924.0,890.0,100416,3.47,1771659.0,1067801.0,703858.0,72.94,84.89,60.09,1771659.0,36544.0,490608.0,455114.0,233997.0,424582.0,130802.0,326108.0,738430.0,1569313.0,263162.0,1176857.0,1025531.0,151326.0,1720156.0,1.Mahar etc.,259204.0,2.Mang etc.,72527.0,3.Bhambi etc.,35892.0,1.Hindus,2030181.0,2.Muslims,569516.0,3.Buddhists,247222.0,1.Bhil etc.,46597,2.Koli Malhar,19592,3.Koli Mahadev etc.,10133,1.Aurangabad (M Corp.),873311.0,2.Sillod (M Cl),43867.0,3.Vaijapur (M Cl),37064.0,1300.0,1294.0,1294.0,1286.0,17,46,1236.0,667.0,249.0,4.0,701.0,40.0,121.0,523.0,916.0,1080.0,218.0,51.3,33.3,15.3
19,20,Maharashtra,"District Nashik (20), Maharashtra (27)",4993796.0,2590912.0,2402884.0,29.51,3056240,1937556,426516,8.54,915137.0,5.0,927.0,920.0,1194271,23.92,3126188.0,1823366.0,1302822.0,74.36,83.65,64.35,3126188.0,53499.0,817907.0,814181.0,453224.0,776968.0,210382.0,555171.0,1181865.0,2869178.0,387582.0,2185573.0,1911340.0,274233.0,2808223.0,1.Mahar etc.,294150.0,2.Mang etc.,56685.0,3.Bhambi etc.,52636.0,1.Hindus,4306179.0,2.Muslims,525983.0,3.Buddhists,84044.0,1.Koli Mahadev etc.,394631,2.Kokna etc.,360755,3.Bhil etc.,300495,1.Nashik (M Corp.),1077236.0,2.Malegaon (M Cl),409403.0,3.Manmad (M Cl),72401.0,1923.0,1923.0,1923.0,1911.0,-,-,1905.0,863.0,664.0,20.0,918.0,110.0,479.0,1001.0,1503.0,1745.0,176.0,48.8,35.7,15.3
20,21,Maharashtra,"District Thane (21), Maharashtra (27)",8131849.0,4377747.0,3754102.0,54.86,2229376,5902473,339720,4.18,1755124.0,5.0,858.0,931.0,1199290,14.75,5635799.0,3295251.0,2340548.0,80.66,87.06,73.1,5635799.0,92544.0,1115473.0,1322471.0,818886.0,1691149.0,595234.0,807044.0,1697801.0,5201022.0,425982.0,3179981.0,2782004.0,397977.0,4951868.0,1.Mahar etc.,162001.0,2.Bhambi etc.,82473.0,3.Mang etc.,40839.0,1.Hindus,6506337.0,2.Muslims,880827.0,3.Buddhists,309630.0,1.Varli,558788,2.Koli Malhar,198216,3.Thakur etc.,143093,1.Thane (M Corp.),1262551.0,2.Kalyan-Dombivli (M Corp.),1193512.0,3.Navi Mumbai (M Corp.),704002.0,1727.0,1726.0,1725.0,1723.0,993,279,1709.0,536.0,273.0,8.0,697.0,66.0,449.0,539.0,1300.0,1385.0,319.0,79.6,16.6,3.8
21,22,Maharashtra,"District Mumbai (Suburban) * (22), Maharashtra (27)",8640419.0,4741720.0,3898699.0,27.2,-,8640419,401569,4.65,1838426.0,5.0,822.0,922.0,70454,0.82,6617264.0,3853376.0,2763888.0,86.89,91.56,81.12,6617264.0,106731.0,1032701.0,1556583.0,1010677.0,2041567.0,868911.0,713025.0,1640875.0,5758483.0,528036.0,3152509.0,2971039.0,181470.0,5487910.0,1.Mahar etc.,131362.0,2.Bhambi etc.,129358.0,3.Mang etc.,49954.0,1.Hindus,5953475.0,2.Muslims,1488987.0,3.Buddhists,464354.0,1.Koli Mahadev etc.,23490,2.Varli,9998,3.Thakur etc.,4890,"1.Greater Mumbai (M Corp.) (Par8t,)640,419",,,,,,,,,,,,,,,,,,,,,,,93.1,4.7,2.1
22,23,Maharashtra,"District Mumbai (23), Maharashtra (27)",3338031.0,1878246.0,1459785.0,4.79,-,3338031,183469,5.5,677163.0,5.0,777.0,921.0,20666,0.62,2590613.0,1535176.0,1055437.0,86.4,90.23,81.38,2590613.0,58562.0,399471.0,600035.0,415610.0,811413.0,305520.0,236067.0,549811.0,2290723.0,261430.0,1311739.0,1250710.0,61029.0,2026292.0,1.Bhambi etc.,65987.0,2.Mahar etc.,31611.0,3.Meghval etc.,25115.0,1.Hindus,2119750.0,2.Muslims,734484.0,3.Buddhists,161417.0,1.Koli Mahadev etc.,11103,2.Gond Rajgond etc.,1865,3.Pardhi etc.,1630,"1.Greater Mumbai (M Corp.) (Par3t,)338,031",,,,,,,,,,,,,,,,,,,,,,,92.0,5.7,2.1
23,24,Maharashtra,"District Raigarh (24), Maharashtra (27)",2207929.0,1117628.0,1090301.0,20.89,1673094,534835,53667,2.43,478933.0,5.0,976.0,938.0,269124,12.19,1458324.0,822913.0,635411.0,77.03,86.15,67.75,1458324.0,25719.0,390552.0,398377.0,249510.0,307692.0,86468.0,225276.0,481701.0,1321120.0,179832.0,913995.0,664689.0,249306.0,1293934.0,1.Mahar etc.,21332.0,2.Bhambi etc.,15999.0,3.Mang etc.,5048.0,1.Hindus,1916707.0,2.Muslims,170003.0,3.Buddhists,93251.0,1.Kathodi etc.,103244,2.Koli Mahadev etc.,82502,3.Thakur etc.,75008,1.Panvel (M Cl),104058.0,"2.Navi Mumbai (Panvel, Raigarh) (C8T1),855",,3.Khopoli (M Cl),58664.0,1859.0,1858.0,1856.0,1848.0,1814,21,1723.0,713.0,275.0,5.0,562.0,46.0,218.0,1170.0,1374.0,1331.0,488.0,70.1,26.1,3.7
24,25,Maharashtra,"District Pune (25), Maharashtra (27)",7232555.0,3769128.0,3463427.0,30.58,3031718,4200837,761857,10.53,1517041.0,5.0,919.0,902.0,261722,3.62,5039290.0,2879761.0,2159529.0,80.45,88.34,71.89,5039290.0,85293.0,999712.0,1234236.0,737247.0,1431502.0,551221.0,685022.0,1491352.0,4466901.0,589280.0,2954482.0,2645429.0,309053.0,4278073.0,1.Mahar etc.,328866.0,2.Mang etc.,262642.0,3.Bhambi etc.,98294.0,1.Hindus,6197349.0,2.Muslims,452397.0,3.Buddhists,321948.0,1.Koli Mahadev etc.,156500,2.Thakur etc.,58774,3.Bhil etc.,14772,1.Pune (M Corp.),2538473.0,2.Pimpri Chinchwad (M Corp.),1012472.0,3.Pune (CB),79965.0,1844.0,1844.0,1822.0,1815.0,414,166,1809.0,1068.0,604.0,18.0,755.0,88.0,59.0,1004.0,1424.0,1627.0,197.0,79.0,15.8,5.1
25,26,Maharashtra,"District Ahmadnagar (26), Maharashtra (27)",4040642.0,2083053.0,1957589.0,21.2,3236945,803697,484685,12.0,776787.0,5.0,940.0,884.0,303255,7.51,2598597.0,1517029.0,1081568.0,75.3,85.7,64.35,2598597.0,55219.0,726356.0,718363.0,355240.0,593593.0,149809.0,414960.0,939312.0,2280315.0,406055.0,1857046.0,1611061.0,245985.0,2183596.0,1.Mahar etc.,280711.0,2.Mang etc.,126151.0,3.Bhambi etc.,62709.0,1.Hindus,3664259.0,2.Muslims,264145.0,3.Jains,38561.0,1.Bhil etc.,123493,2.Koli Mahadev etc.,113329,3.Thakur etc.,56474,1.Ahmadnagar (M Cl),307615.0,2.Shrirampur (M Cl),81255.0,3.Sangamner (M Cl),61958.0,1578.0,1578.0,1578.0,1578.0,51,51,1575.0,899.0,707.0,26.0,852.0,142.0,131.0,1232.0,1261.0,1360.0,218.0,50.6,27.1,22.3
26,27,Maharashtra,"District Bid (27), Maharashtra (27)",2161250.0,1116356.0,1044894.0,18.54,1774180,387070,281240,13.01,414973.0,5.0,936.0,893.0,24193,1.12,1241434.0,758028.0,483406.0,67.99,80.7,54.52,1241434.0,34496.0,403026.0,323189.0,151017.0,259282.0,70423.0,230310.0,561900.0,1118331.0,250709.0,957584.0,830658.0,126926.0,1203666.0,1.Mahar etc.,160215.0,2.Mang etc.,84100.0,3.Bhambi etc.,24485.0,1.Hindus,1827298.0,2.Muslims,256582.0,3.Buddhists,65122.0,1.Koli Mahadev etc.,8480,2.Bhil etc.,6138,3.Pardhi etc.,3449,1.Bid (M Cl),138196.0,2.Parli (M Cl),88537.0,3.Ambejogai (M Cl),69478.0,1354.0,1353.0,1353.0,1354.0,-,-,1344.0,670.0,344.0,10.0,318.0,56.0,74.0,342.0,1075.0,1170.0,172.0,46.3,44.1,9.6
